nom_commune;code_insee;latitude;longitude
Vif;38545;45,050000;5.666667
Châtelus;38092;45,050000;5.366667
Blavozy;43032;45,050000;3.95
Brives-Charensac;43041;45,050000;3.933333
Le Chambon-sur-Lignon;43051;45,050000;4.3
Mazet-Saint-Voy;43130;45,050000;4.233333
Saint-Pierre-Eynac;43218;45,050000;4.033333
Espaly-Saint-Marcel;43089;45,050000;3.866667
Pinols;43151;45,050000;3.416667
Saint-Julien-des-Chazes;43202;45,050000;3.583333
Sanssac-l'Eglise;43233;45,050000;3.766667
Tailhac;43242;45,050000;3.466667
Villar-d'Arêne;5181;45,042250;6.33711
Lacropte;24220;45,041667;0.833333
Arlebosc;7014;45,033333;4.65
Mauves;7152;45,033333;4.833333
Nozières;7166;45,033333;4.566667
Girgols;15075;45,033333;2.416667
Saint-Cirgues-de-Jordanne;15178;45,033333;2.583333
Brivezac;19032;45,033333;1.85
Nonards;19152;45,033333;1.8
Puy-d'Arnac;19169;45,033333;1.8
Estivals;19077;45,033333;1.466667
Marcillac-la-Croze;19126;45,033333;1.75
Saillac;19179;45,033333;1.633333
Saint-Julien-Maumont;19217;45,033333;1.783333
La Chapelle-Saint-Géraud;19045;45,033333;1.966667
Mussidan;24299;45,033333;0.366667
Saint-Laurent-des-Hommes;24436;45,033333;0.25
Saint-Médard-de-Mussidan;24462;45,033333;0.35
Saint-Jean-d'Estissac;24426;45,033333;0.516667
Jayac;24215;45,033333;1.333333
Plazac;24330;45,033333;1.05
Saint-Félix-de-Reillac-et-Mortemart;24404;45,033333;0.916667
Salon;24518;45,033333;0.783333
Rochechinard;26270;45,033333;5.25
Saint-Laurent-en-Royans;26311;45,033333;5.333333
Bourg-de-Péage;26057;45,033333;5.05
Hostun;26149;45,033333;5.2
Jaillans;26381;45,033333;5.183333
Avensan;33022;45,033333;-0.75
Cantenac;33091;45,033333;-0.65
Castelnau-de-Médoc;33104;45,033333;-0.8
Saint-Genès-de-Fronsac;33407;45,033333;-0.366667
Coutras;33138;45,033333;-0.133333
Gauriaguet;33183;45,033333;-0.4
Guîtres;33198;45,033333;-0.183333
Peujard;33321;45,033333;-0.45
Porchères;33332;45,033333;0.016667
Sablons;33362;45,033333;-0.183333
Saint-Antoine-sur-l'Isle;33373;45,033333;0.05
Saint-Ciers-d'Abzac;33387;45,033333;-0.266667
Saint-Laurent-d'Arce;33425;45,033333;-0.466667
Saint-Martin-de-Laye;33442;45,033333;-0.216667
Saint-Martin-du-Bois;33445;45,033333;-0.266667
Virsac;33553;45,033333;-0.45
Laffrey;38203;45,033333;5.766667
Saint-Georges-de-Commiers;38388;45,033333;5.7
Corrençon-en-Vercors;38129;45,033333;5.533333
La Morte;38264;45,033333;5.85
Le Freney-d'Oisans;38173;45,033333;6.116667
Mont-de-Lans;38253;45,033333;6.133333
Villard-Reymond;38551;45,033333;6.016667
Saint-Germain-Laprade;43190;45,033333;3.966667
Saint-Julien-Chapteuil;43200;45,033333;4.066667
Ceyssac;43045;45,033333;3.816667
Charraix;43060;45,033333;3.566667
Le Vernet;43260;45,033333;3.666667
Pébrac;43149;45,033333;3.516667
Saint-Bérain;43171;45,033333;3.633333
Vergezac;43257;45,033333;3.716667
Champclause;43053;45,025000;4.175
Saint-Georges;15188;45,019650;3.12792
Névache;5093;45,019550;6.6044
Crestet (Le);7073;45,016667;4.65
Empurany;7085;45,016667;4.6
Glun;7097;45,016667;4.833333
Labatie-d'Andaure;7114;45,016667;4.483333
Mars;7151;45,016667;4.316667
Plats;7177;45,016667;4.783333
Saint-Agrève;7204;45,016667;4.4
Lascelle;15096;45,016667;2.583333
Rouffiac;15165;45,016667;2.15
Thiézac;15236;45,016667;2.666667
Tanavelle;15232;45,016667;3
Branceilles;19029;45,016667;1.7
Chauffour-sur-Vell;19050;45,016667;1.666667
Bassignac-le-Bas;19017;45,016667;1.866667
Mercoeur;19133;45,016667;1.95
Reygades;19171;45,016667;1.916667
Saint-Julien-le-Pèlerin;19215;45,016667;2.1
Bourgnac;24059;45,016667;0.4
Le Pizou;24329;45,016667;0.066667
Ménesplet;24264;45,016667;0.116667
Saint-Martial-d'Artenset;24449;45,016667;0.183333
Issac;24211;45,016667;0.45
Moulin-Neuf;24297;45,016667;0.066667
Saint-Hilaire-d'Estissac;24422;45,016667;0.516667
Villamblard;24581;45,016667;0.55
Archignac;24012;45,016667;1.3
Fleurac;24183;45,016667;1
La Chapelle-Aubareil;24106;45,016667;1.183333
Saint-Léon-sur-Vézère;24443;45,016667;1.1
Thonac;24552;45,016667;1.116667
Vergt;24571;45,016667;0.716667
Beaumont-Monteux;26038;45,016667;4.916667
Echevis;26117;45,016667;5.383333
Saint-Jean-en-Royans;26307;45,016667;5.3
Saint-Martin-en-Vercors;26315;45,016667;5.45
Ambès;33004;45,016667;-0.533333
Labarde;33211;45,016667;-0.633333
Macau;33262;45,016667;-0.616667
Mouillac;33295;45,016667;-0.35
Périssac;33317;45,016667;-0.316667
Abzac;33001;45,016667;-0.133333
Aubie-et-Espessas;33018;45,016667;-0.4
Saint-Antoine;33371;45,016667;-0.416667
Saint-Gervais;33415;45,016667;-0.45
Saint-Médard-de-Guizières;33447;45,016667;-0.05
Salignac;33495;45,016667;-0.366667
Notre-Dame-de-Commiers;38277;45,016667;5.7
Saint-Jean-de-Vaulx;38402;45,016667;5.75
Le Gua;38187;45,016667;5.616667
Villard-Notre-Dame;38549;45,016667;6.05
Montusclat;43143;45,016667;4.133333
Bains;43018;45,016667;3.766667
Desges;43085;45,016667;3.466667
Vals-près-le-Puy;43251;45,016667;3.866667
Cressensac;46083;45,016667;1.516667
Sarrazac;46298;45,016667;1.583333
Saint-André-de-Cubzac;33366;44,991667;-0.441667
Condat;46074;44,991667;1.666667
Le Monêtier-les-Bains;5079;44,983333;6.516667
Intres;7103;44,983333;4.35
Saint-Julien-Boutières;7252;44,983333;4.35
Lamastre;7129;44,983333;4.583333
Saint-Romain-de-Lerps;7293;44,983333;4.8
Ayrens;15016;44,983333;2.333333
Jussac;15083;44,983333;2.433333
Montvert;15135;44,983333;2.15
Nieudan;15143;44,983333;2.25
Vic-sur-Cère;15258;44,983333;2.616667
Anglards-de-Saint-Flour;15005;44,983333;3.166667
Cézens;15033;44,983333;2.866667
Cussac;15059;44,983333;2.933333
Beaulieu-sur-Dordogne;19019;44,983333;1.833333
La Chapelle-aux-Saints;19044;44,983333;1.716667
Sioniac;19260;44,983333;1.816667
Végennes;19280;44,983333;1.75
Saint-Sauveur-Lalande;24500;44,983333;0.233333
Beauregard-et-Bassac;24031;44,983333;0.633333
Beleymas;24034;44,983333;0.5
Eglise-Neuve-d'Issac;24161;44,983333;0.433333
Les Lèches;24234;44,983333;0.383333
Montagnac-la-Crempse;24285;44,983333;0.55
Saint-Géry;24420;44,983333;0.316667
Fouleix;24190;44,983333;0.683333
Peyzac-le-Moustier;24326;44,983333;1.083333
Saint-Amand-de-Vergt;24365;44,983333;0.7
Saint-Michel-de-Villadeix;24468;44,983333;0.716667
Saint-Martin-le-Colonel;26316;44,983333;5.283333
Beauregard-Baret;26039;44,983333;5.183333
Marches;26173;44,983333;5.1
Lacanau;33214;44,983333;-1.079
Ludon-Médoc;33256;44,983333;-0.6
La Lande-de-Fronsac;33219;44,983333;-0.383333
Petit-Palais-et-Cornemps;33320;44,983333;-0.066667
Vérac;33542;44,983333;-0.333333
Château-Bernard;38090;44,983333;5.583333
Lavaldens;38207;44,983333;5.883333
Notre-Dame-de-Vaux;38280;44,983333;5.75
Saint-Théoffrey;38462;44,983333;5.766667
Vénosc;38534;44,983333;6.116667
Arsac-en-Velay;43010;44,983333;3.95
Fay-sur-Lignon;43092;44,983333;4.233333
Saint-Front;43186;44,983333;4.133333
Saint-Privat-d'Allier;43221;44,983333;3.683333
Venteuges;43256;44,983333;3.516667
Saint-Michel-de-Bannières;46283;44,983333;1.683333
Strenquels;46312;44,983333;1.65
Cornas;7070;44,966667;4.85
Saint-Basile;7218;44,966667;4.583333
Laroquebrou;15094;44,966667;2.2
Reilhac;15160;44,966667;2.433333
Saint-Clément;15180;44,966667;2.666667
Saint-Simon;15215;44,966667;2.483333
Teissières-de-Cornet;15233;44,966667;2.366667
Brezons;15026;44,966667;2.816667
Malbo;15112;44,966667;2.75
Sériers;15227;44,966667;3.05
Queyssac-les-Vignes;19170;44,966667;1.766667
Altillac;19007;44,966667;1.866667
Minzac;24272;44,966667;0.05
Journiac;24217;44,966667;0.9
Manaurie;24249;44,966667;0.983333
Marcillac-Saint-Quentin;24252;44,966667;1.233333
Saint-Crépin-et-Carlucet;24392;44,966667;1.266667
Saint-Laurent-des-Bâtons;24435;44,966667;0.75
Savignac-de-Miremont;24524;44,966667;0.933333
Tamniès;24544;44,966667;1.166667
Tursac;24559;44,966667;1.033333
Saint-Marcel-lès-Valence;26313;44,966667;4.95
La Chapelle-en-Vercors;26074;44,966667;5.416667
Alixan;26004;44,966667;5.033333
Bésayes;26049;44,966667;5.083333
Rochefort-Samson;26273;44,966667;5.15
Saint-Vincent-de-Paul;33487;44,966667;-0.483333
Le Pian-Médoc;33322;44,966667;-0.633333
Sainte-Hélène;33417;44,966667;-0.883333
Cadillac-en-Fronsadais;33082;44,966667;-0.366667
Les Artigues-de-Lussac;33014;44,966667;-0.15
Saillans;33364;44,966667;-0.266667
Saint-Romain-la-Virvée;33470;44,966667;-0.4
Tarnès;33524;44,966667;-0.35
Villegouge;33548;44,966667;-0.3
Cubzac-les-Ponts;33143;44,966667;-0.45
Miribel-Lanchâtre;38235;44,966667;5.616667
Monteynard;38254;44,966667;5.7
Saint-Andéol;38355;44,966667;5.55
Saint-Christophe-en-Oisans;38375;44,966667;6.183333
Villard-Saint-Christophe;38552;44,966667;5.8
Chadron;43047;44,966667;3.933333
Laussonne;43115;44,966667;4.05
La Besseyre-Saint-Mary;43029;44,966667;3.416667
Saint-Didier-d'Allier;43176;44,966667;3.683333
Saint-Jean-Lachalm;43198;44,966667;3.716667
Saugues;43234;44,966667;3.55
Séneujols;43238;44,966667;3.783333
Solignac-sur-Loire;43241;44,966667;3.883333
Cuzance;46086;44,966667;1.55
Val-des-Prés;5174;44,950000;6.683333
Chanéac;7054;44,950000;4.316667
Lachapelle-sous-Chanéac;7123;44,950000;4.333333
Saint-Clément;7226;44,950000;4.266667
Saint-Jean-Roure;7248;44,950000;4.433333
Alboussière;7007;44,950000;4.733333
Saint-Péray;7281;44,950000;4.833333
Saint-Prix;7290;44,950000;4.516667
Naucelles;15140;44,950000;2.433333
Pailherols;15146;44,950000;2.683333
Polminhac;15154;44,950000;2.566667
Saint-Etienne-Cantalès;15182;44,950000;2.233333
Saint-Gérons;15189;44,950000;2.216667
Siran;15228;44,950000;2.133333
Alleuze;15002;44,950000;3.1
Chaliers;15034;44,950000;3.233333
Astaillac;19012;44,950000;1.833333
Bilhac;19026;44,950000;1.783333
Bosset;24051;44,950000;0.35
Carsac-de-Gurson;24083;44,950000;0.1
Clermont-de-Beauregard;24123;44,950000;0.65
Saint-Géraud-de-Corps;24415;44,950000;0.216667
Saint-Jean-d'Eyraud;24427;44,950000;0.45
Saint-Julien-de-Crempse;24431;44,950000;0.533333
Saint-Martin-des-Combes;24456;44,950000;0.6
Saint-Rémy;24494;44,950000;0.166667
Borrèze;24050;44,950000;1.383333
Marquay;24255;44,950000;1.15
Saint-Avit-de-Vialard;24377;44,950000;0.883333
Bourg-lès-Valence;26058;44,950000;4.883333
Barbières;26023;44,950000;5.133333
Saint-Louis-de-Montferrand;33434;44,950000;-0.533333
Parempuyre;33312;44,950000;-0.583333
Asques;33016;44,950000;-0.416667
Les Billaux;33052;44,950000;-0.233333
Lussac;33261;44,950000;-0.1
Saint-Aignan;33365;44,950000;-0.3
Saint-Germain-de-la-Rivière;33414;44,950000;-0.333333
Avignonet;38023;44,950000;5.683333
La Motte-d'Aveillans;38265;44,950000;5.75
La Motte-Saint-Martin;38266;44,950000;5.716667
Pierre-Châtel;38304;44,950000;5.766667
Saint-Guillaume;38391;44,950000;5.583333
Sinard;38492;44,950000;5.65
Chaudeyrolles;43066;44,950000;4.25
Moudeyres;43144;44,950000;4.116667
Monistrol-d'Allier;43136;44,950000;3.633333
Bétaille;46028;44,950000;1.733333
Cahus;46043;44,950000;1.933333
Lamativie;46150;44,950000;2.033333
Laval-de-Cère;46163;44,950000;1.933333
Vayrac;46330;44,950000;1.7
Montgenèvre;5085;44,933333;6.716667
Nonières (Les);7165;44,933333;4.5
Saint-Cierge-sous-le-Cheylard;7222;44,933333;4.466667
Saint-Julien-Labrousse;7256;44,933333;4.533333
Saint-Martin-de-Valamas;7269;44,933333;4.366667
Giou-de-Mamou;15074;44,933333;2.516667
Jou-sous-Monjou;15081;44,933333;2.666667
Saint-Paul-des-Landes;15204;44,933333;2.316667
Yolet;15266;44,933333;2.533333
Faverolles;15068;44,933333;3.166667
Gourdièges;15077;44,933333;2.883333
Lacapelle-Barrès;15086;44,933333;2.733333
Lavastrie;15099;44,933333;3.05
Loubaresse;15108;44,933333;3.233333
Neuvéglise;15142;44,933333;2.983333
Liourdres;19116;44,933333;1.8
Campsegret;24077;44,933333;0.566667
Fraisse;24191;44,933333;0.3
Maurens;24259;44,933333;0.483333
Proissans;24341;44,933333;1.233333
Saint-Cirq;24389;44,933333;0.95
Sainte-Foy-de-Longas;24407;44,933333;0.75
Valence;26362;44,933333;4.9
Montélier;26197;44,933333;5.033333
Saint-Agnan-en-Vercors;26290;44,933333;5.416667
Charpey;26079;44,933333;5.1
Saint-Vincent-la-Commanderie;26382;44,933333;5.116667
Salaunes;33494;44,933333;-0.833333
La Rivière;33356;44,933333;-0.316667
Montagne;33290;44,933333;-0.133333
Néac;33302;44,933333;-0.183333
Pomerol;33328;44,933333;-0.2
Puisseguin;33342;44,933333;-0.066667
Saint-Cibard;33386;44,933333;-0.016667
Saint-Michel-de-Fronsac;33451;44,933333;-0.316667
Le Périer;38302;44,933333;5.966667
Saint-Honoré;38396;44,933333;5.816667
Saint-Paul-lès-Monestier;38438;44,933333;5.633333
Freycenet-la-Tour;43098;44,933333;4.066667
Le Brignon;43039;44,933333;3.883333
Biars-sur-Cère;46029;44,933333;1.866667
Comiac;46071;44,933333;2
Lachapelle-Auzac;46145;44,933333;1.483333
Saint-Denis-lès-Martel;46265;44,933333;1.65
Julianges;48077;44,933333;3.316667
Saint-Chaffrey;5133;44,916667;6.6
Arcens;7012;44,916667;4.333333
Boffres;7035;44,916667;4.7
Châteauneuf-de-Vernoux;7060;44,916667;4.65
Saint-Jean-Chambre;7244;44,916667;4.583333
Aurillac;15014;44,916667;2.45
Badailhac;15017;44,916667;2.633333
Lacapelle-Viescamp;15088;44,916667;2.266667
Ytrac;15267;44,916667;2.366667
Narnhac;15139;44,916667;2.8
Oradour;15145;44,916667;2.95
Pierrefort;15152;44,916667;2.833333
Saint-Martin-sous-Vigouroux;15201;44,916667;2.816667
Ginestet;24197;44,916667;0.433333
Lunas;24246;44,916667;0.4
Monfaucon;24277;44,916667;0.241667
Montpeyroux;24292;44,916667;0.066667
Saint-Félix-de-Villadeix;24405;44,916667;0.683333
Saint-Marcel-du-Périgord;24445;44,916667;0.716667
Le Bugue;24067;44,916667;0.933333
Orliaguet;24314;44,916667;1.35
Pezuls;24327;44,916667;0.816667
Sainte-Nathalène;24471;44,916667;1.25
Peyrus;26232;44,916667;5.1
Sainte-Eulalie;33397;44,916667;-0.483333
Saint-Loubès;33433;44,916667;-0.433333
Saint-Sulpice-et-Cameyrac;33483;44,916667;-0.4
Blanquefort;33056;44,916667;-0.633333
Saumos;33503;44,916667;-0.983333
Fronsac;33174;44,916667;-0.266667
Izon;33207;44,916667;-0.366667
Libourne;33243;44,916667;-0.233333
Saint-Philippe-d'Aiguille;33461;44,916667;-0.033333
Marcieu;38217;44,916667;5.683333
Oris-en-Rattier;38283;44,916667;5.866667
Cayres;43042;44,916667;3.8
Grèzes;43104;44,916667;3.5
Saint-Préjet-d'Allier;43220;44,916667;3.616667
Baladou;46016;44,916667;1.566667
Bretenoux;46038;44,916667;1.833333
Calviac;46048;44,916667;2.066667
Carennac;46058;44,916667;1.733333
Cornac;46076;44,916667;1.883333
Estal;46097;44,916667;1.85
Floirac;46106;44,916667;1.65
Girac;46123;44,916667;1.816667
Glanes;46124;44,916667;1.883333
Puybrun;46229;44,916667;1.8
Teyssieu;46315;44,916667;1.966667
Chaulhac;48046;44,916667;3.25
Saint-Privat-du-Fau;48179;44,916667;3.35
Les Estables;43091;44,908333;4.15
Briançon;5023;44,900000;6.65
Puy-Saint-Pierre;5109;44,900000;6.616667
Accons;7001;44,900000;4.383333
Beauvène;7030;44,900000;4.533333
Borée;7037;44,900000;4.25
Chalencon;7048;44,900000;4.6
Cheylard (Le);7064;44,900000;4.416667
Mariac;7150;44,900000;4.366667
Saint-Barthélemy-le-Meil;7215;44,900000;4.5
Saint-Michel-d'Aurance;7276;44,900000;4.466667
Silhac;7314;44,900000;4.633333
Vernoux-en-Vivarais;7338;44,900000;4.65
Toulaud;7323;44,900000;4.816667
Arpajon-sur-Cère;15012;44,900000;2.466667
Glénat;15076;44,900000;2.183333
Raulhac;15159;44,900000;2.666667
Saint-Etienne-de-Carlat;15183;44,900000;2.583333
Saint-Marc;15197;44,900000;3.2
Lamonzie-Montastruc;24224;44,900000;0.583333
Queyssac;24345;44,900000;0.55
Saint-Méard-de-Gurçon;24461;44,900000;0.183333
Campagne;24076;44,900000;0.966667
Meyrals;24268;44,900000;1.05
Paunat;24318;44,900000;0.866667
Prats-de-Carlux;24336;44,900000;1.3
Simeyrols;24535;44,900000;1.333333
Chabeuil;26064;44,900000;5.016667
Châteaudouble;26081;44,900000;5.1
Léoncel;26163;44,900000;5.2
Malissard;26170;44,900000;4.966667
Bassens;33032;44,900000;-0.516667
Le Taillan-Médoc;33519;44,900000;-0.666667
Saint-Médard-en-Jalles;33449;44,900000;-0.733333
Gardegan-et-Tourtirac;33181;44,900000;-0.016667
Saint-Genès-de-Castillon;33406;44,900000;-0.066667
Vayres;33539;44,900000;-0.316667
Gresse-en-Vercors;38186;44,900000;5.566667
Monestier-de-Clermont;38242;44,900000;5.633333
Siévoz;38489;44,900000;5.833333
Valbonnais;38518;44,900000;5.9
Présailles;43156;44,900000;4.033333
Saint-Martin-de-Fugères;43210;44,900000;3.933333
Alleyras;43005;44,900000;3.683333
Costaros;43077;44,900000;3.833333
Croisances;43081;44,900000;3.6
Esplantas;43090;44,900000;3.566667
Ouides;43145;44,900000;3.733333
Vazeilles-près-Saugues;43255;44,900000;3.583333
Gintrac;46122;44,900000;1.766667
Mayrac;46337;44,900000;1.566667
Prudhomat;46228;44,900000;1.833333
Saint-Michel-Loubéjou;46284;44,900000;1.85
Souillac;46309;44,900000;1.483333
Puy-Saint-André;5107;44,883333;6.6
Saint-Christol;7220;44,883333;4.433333
Saint-Julien-le-Roux;7257;44,883333;4.666667
Soyons;7316;44,883333;4.85
Thérondels;12280;44,883333;2.766667
Carlat;15028;44,883333;2.566667
La Ségalassière;15224;44,883333;2.2
Pers;15150;44,883333;2.233333
Sansac-de-Marmiesse;15221;44,883333;2.35
Lembras;24237;44,883333;0.533333
Montazeau;24288;44,883333;0.15
Audrix;24015;44,883333;0.933333
Carlux;24081;44,883333;1.35
Limeuil;24240;44,883333;0.9
Peyrillac-et-Millac;24325;44,883333;1.4
Saint-André-d'Allas;24366;44,883333;1.183333
Saint-Vincent-le-Paluel;24512;44,883333;1.266667
Sarlat-la-Canéda;24520;44,883333;1.216667
Trémolat;24558;44,883333;0.833333
Vassieux-en-Vercors;26364;44,883333;5.366667
Bruges;33075;44,883333;-0.616667
Beychac-et-Caillau;33049;44,883333;-0.4
Carbon-Blanc;33096;44,883333;-0.5
Montussan;33293;44,883333;-0.416667
Yvrac;33554;44,883333;-0.466667
Eysines;33162;44,883333;-0.65
Le Temple;33528;44,883333;-0.983333
Arveyres;33015;44,883333;-0.283333
Saint-Christophe-des-Bardes;33384;44,883333;-0.1
Saint-Emilion;33394;44,883333;-0.15
Saint-Etienne-de-Lisse;33396;44,883333;-0.1
Saint-Hippolyte;33420;44,883333;-0.1
Saint-Laurent-des-Combes;33426;44,883333;-0.133333
Cognet;38116;44,883333;5.783333
Ponsonnas;38313;44,883333;5.8
Prunières;38326;44,883333;5.766667
Roissard;38342;44,883333;5.633333
Saint-Laurent-en-Beaumont;38413;44,883333;5.85
Saint-Pierre-de-Méaroz;38444;44,883333;5.816667
Alleyrac;43004;44,883333;3.966667
Freycenet-la-Cuche;43097;44,883333;4.1
Goudet;43101;44,883333;3.916667
Le Bouchet-Saint-Nicolas;43037;44,883333;3.783333
Belmont-Bretenoux;46024;44,883333;1.883333
Creysse;46084;44,883333;1.6
Loubressac;46177;44,883333;1.8
Meyronne;46192;44,883333;1.583333
Montvalent;46208;44,883333;1.616667
Saint-Sozy;46293;44,883333;1.566667
Albaret-Sainte-Marie;48002;44,883333;3.266667
Blavignac;48026;44,883333;3.283333
Saint-Léger-du-Malzieu;48169;44,883333;3.316667
Cervières;5027;44,866667;6.716667
Villar-Saint-Pancrace;5183;44,866667;6.633333
Charmes-sur-Rhône;7055;44,866667;4.833333
Saint-Georges-les-Bains;7240;44,866667;4.816667
Saint-Martial;7267;44,866667;4.266667
Cros-de-Ronesque;15058;44,866667;2.616667
Omps;15144;44,866667;2.283333
Saint-Saury;15214;44,866667;2.166667
Lorcières;15107;44,866667;3.266667
Maurines;15121;44,866667;3.1
Paulhenc;15149;44,866667;2.833333
Sainte-Marie;15198;44,866667;2.883333
Saint-Martial;15199;44,866667;3.066667
Cause-de-Clérans;24088;44,866667;0.666667
Fougueyrolles;24189;44,866667;0.166667
La Force;24222;44,866667;0.366667
Le Fleix;24182;44,866667;0.25
Mauzac-et-Grand-Castang;24260;44,866667;0.783333
Nastringues;24306;44,866667;0.166667
Saint-Michel-de-Montaigne;24466;44,866667;0.033333
Castels;24087;44,866667;1.05
Cazoulès;24089;44,866667;1.433333
Saint-Chamassy;24388;44,866667;0.916667
Saint-Cyprien;24396;44,866667;1.033333
Saint-Julien-de-Lampon;24432;44,866667;1.35
Beaumont-lès-Valence;26037;44,866667;4.966667
Beauvallon;26042;44,866667;4.916667
Montéléger;26196;44,866667;4.933333
Portes-lès-Valence;26252;44,866667;4.883333
Barcelonne;26024;44,866667;5.05
Combovin;26100;44,866667;5.083333
Le Chaffal;26066;44,866667;5.183333
Montvendre;26212;44,866667;5.016667
Omblèze;26221;44,866667;5.216667
Le Bouscat;33069;44,866667;-0.616667
Lormont;33249;44,866667;-0.533333
Le Porge;33333;44,866667;-1.091
Le Haillan;33200;44,866667;-0.683333
Belvès-de-Castillon;33045;44,866667;-0.016667
Saint-Magne-de-Castillon;33437;44,866667;-0.066667
Saint-Sulpice-de-Faleyrens;33480;44,866667;-0.183333
La Salle-en-Beaumont;38470;44,866667;5.866667
Saint-Arey;38361;44,866667;5.733333
Saint-Michel-en-Beaumont;38428;44,866667;5.9
Saint-Michel-les-Portes;38429;44,866667;5.6
Arlempdes;43008;44,866667;3.916667
Chanaleilles;43054;44,866667;3.5
Saint-Vénérand;43225;44,866667;3.666667
Thoras;43245;44,866667;3.566667
Le Roc;46239;44,866667;1.433333
Frayssinhes;46115;44,866667;1.95
Lanzac;46153;44,866667;1.483333
Saint-Céré;46251;44,866667;1.9
Saint-Jean-Lespinasse;46271;44,866667;1.866667
Saint-Laurent-les-Tours;46273;44,866667;1.9
Saint-Médard-de-Presque;46281;44,866667;1.85
Sousceyrac;46311;44,866667;2.033333
Albaret-le-Comtal;48001;44,866667;3.15
Paulhac-en-Margeride;48110;44,866667;3.383333
Vallouise;5175;44,850000;6.483333
Dornas;7082;44,850000;4.35
Gluiras;7096;44,850000;4.55
Saint-Genest-Lachamp;7239;44,850000;4.416667
Béage (Le);7026;44,850000;4.116667
Mur-de-Barrez;12164;44,850000;2.65
Labrousse;15085;44,850000;2.55
Le Rouget;15268;44,850000;2.233333
Roannes-Saint-Mary;15163;44,850000;2.4
Roumégoux;15166;44,850000;2.2
Saint-Mamet-la-Salvetat;15196;44,850000;2.3
Chaudes-Aigues;15045;44,850000;3
Alles-sur-Dordogne;24005;44,850000;0.866667
Badefols-sur-Dordogne;24022;44,850000;0.8
Baneuil;24023;44,850000;0.683333
Bergerac;24037;44,850000;0.483333
Calès;24073;44,850000;0.816667
Creysse;24145;44,850000;0.566667
Lamonzie-Saint-Martin;24225;44,850000;0.383333
Lamothe-Montravel;24226;44,850000;0.033333
Montcaret;24289;44,850000;0.066667
Mouleydier;24296;44,850000;0.6
Prigonrieux;24340;44,850000;0.4
Saint-Capraise-de-Lalinde;24382;44,850000;0.65
Saint-Pierre-d'Eyraud;24487;44,850000;0.316667
Vélines;24568;44,850000;0.116667
Bézenac;24041;44,850000;1.1
Mouzens;24298;44,850000;1
Sainte-Mondane;24470;44,850000;1.333333
Artigues-près-Bordeaux;33013;44,850000;-0.516667
Cenon;33119;44,850000;-0.533333
Tresses;33535;44,850000;-0.466667
Pompignac;33330;44,850000;-0.433333
Cadarsac;33079;44,850000;-0.283333
Castillon-la-Bataille;33108;44,850000;-0.033333
Génissac;33185;44,850000;-0.25
Saint-Germain-du-Puch;33413;44,850000;-0.316667
Vignonet;33546;44,850000;-0.166667
La Salette-Fallavaux;38469;44,850000;5.983333
Lavars;38208;44,850000;5.666667
Sainte-Luce;38414;44,850000;5.916667
Saint-Jean-d'Hérans;38403;44,850000;5.766667
Saint-Martin-de-Clelles;38419;44,850000;5.616667
Saint-Sébastien;38456;44,850000;5.8
Landos;43111;44,850000;3.833333
Saint-Haon;43192;44,850000;3.75
Vielprat;43263;44,850000;3.95
Nadaillac-de-Rouge;46209;44,850000;1.433333
Autoire;46011;44,850000;1.833333
Lacam-d'Ourcet;46141;44,850000;2
Lacave;46144;44,850000;1.566667
Latouille-Lentillac;46159;44,850000;1.983333
Miers;46193;44,850000;1.7
Pinsac;46220;44,850000;1.516667
Chambon-le-Château;48038;44,850000;3.666667
Arzenc-d'Apcher;48007;44,850000;3.116667
Le Malzieu-Ville;48090;44,850000;3.35
Saint-Germain-et-Mons;24419;44,841667;0.591667
Sainte-Radegonde;33468;44,841667;-0.025
Puy-Saint-Vincent;5110;44,833333;6.483333
Villar-Loubière;5182;44,833333;6.133333
Beauchastel;7027;44,833333;4.8
Saint-Andéol-de-Fourchades;7209;44,833333;4.3
Saint-Fortunat-sur-Eyrieux;7237;44,833333;4.666667
Issarlès;7106;44,833333;4.033333
Brommat;12036;44,833333;2.683333
Cantoin;12051;44,833333;2.816667
Taussac;12277;44,833333;2.65
Cayrols;15030;44,833333;2.233333
Parlan;15147;44,833333;2.166667
Anterrieux;15007;44,833333;3.066667
Lieutadès;15106;44,833333;2.9
Cours-de-Pile;24140;44,833333;0.55
Couze-et-Saint-Front;24143;44,833333;0.7
Gardonne;24194;44,833333;0.35
Lalinde;24223;44,833333;0.733333
Pontours;24334;44,833333;0.766667
Saint-Antoine-de-Breuilh;24370;44,833333;0.166667
Saint-Seurin-de-Prats;24501;44,833333;0.083333
Varennes;24566;44,833333;0.666667
Allas-les-Mines;24006;44,833333;1.066667
Berbiguières;24036;44,833333;1.033333
Beynac-et-Cazenac;24040;44,833333;1.15
Carsac-Aillac;24082;44,833333;1.25
La Roque-Gageac;24355;44,833333;1.2
Marnac;24254;44,833333;1.016667
Saint-Vincent-de-Cosse;24510;44,833333;1.1
Veyrignac;24574;44,833333;1.316667
Vézac;24577;44,833333;1.183333
Vitrac;24587;44,833333;1.25
Etoile-sur-Rhône;26124;44,833333;4.9
Montmeyran;26206;44,833333;4.983333
Saint-Julien-en-Quint;26308;44,833333;5.3
Bordeaux;33063;44,833333;-0.566667
Bordeaux;33063;44,833333;-0.566667
